repo,commenter,month,churn_add,churn_del,comment_count,commit_count,issue_count,pr_count,thread_comments_total,thread_participants_total,threads_participated,active_months,active,last_active_month,engagement_label
grafana/grafana,jkroepke,2024/5/1,0,0,5,0,0,0,13,4,1,9,TRUE,2025/4/1,Engaged
prometheus/prometheus,jkroepke,2024/6/1,161,53,0,1,0,1,0,0,0,9,TRUE,2025/4/1,Engaged
grafana/grafana,jkroepke,2024/8/1,0,0,0,0,0,1,0,0,0,9,TRUE,2025/4/1,Engaged
helm/helm,jkroepke,2024/8/1,0,0,1,0,0,0,11,6,1,9,TRUE,2025/4/1,Engaged
grafana/grafana,jkroepke,2024/9/1,19,2,0,1,0,0,0,0,0,9,TRUE,2025/4/1,Engaged
prometheus/prometheus,jkroepke,2024/9/1,0,0,1,0,0,0,8,5,1,9,TRUE,2025/4/1,Engaged
grafana/grafana,jkroepke,2024/12/1,0,0,1,0,0,0,13,4,1,9,TRUE,2025/4/1,Engaged
helm/helm,jkroepke,2025/1/1,0,0,0,0,0,1,0,0,0,9,TRUE,2025/4/1,Engaged
helm/helm,jkroepke,2025/2/1,0,0,2,0,0,0,5,3,1,9,TRUE,2025/4/1,Engaged
prometheus/prometheus,jkroepke,2025/4/1,816,807,2,4,0,6,9,5,1,9,TRUE,2025/4/1,Engaged
huggingface/transformers,jla524,2024/3/1,30,0,0,3,0,4,0,0,0,7,TRUE,2025/1/1,Disengaged
huggingface/transformers,jla524,2024/4/1,60,4,0,4,0,5,0,0,0,7,TRUE,2025/1/1,Disengaged
huggingface/transformers,jla524,2024/5/1,148,72,0,6,0,5,0,0,0,7,TRUE,2025/1/1,Disengaged
huggingface/transformers,jla524,2024/6/1,17,28,0,1,0,2,0,0,0,7,TRUE,2025/1/1,Disengaged
huggingface/transformers,jla524,2024/11/1,22,20,0,1,1,1,0,0,0,7,TRUE,2025/1/1,Disengaged
huggingface/transformers,jla524,2024/12/1,176,100,0,8,0,10,0,0,0,7,TRUE,2025/1/1,Disengaged
huggingface/transformers,jla524,2025/1/1,60,23,0,3,0,2,0,0,0,7,TRUE,2025/1/1,Disengaged
apache/kafka,jlprat,2024/2/1,365,440,0,4,0,1,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/3/1,0,0,0,0,0,1,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/4/1,6,6,0,1,0,0,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/5/1,13,9,0,1,0,1,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/6/1,2,1,0,1,0,2,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/7/1,1445,69,0,8,0,10,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/8/1,96,104,0,3,0,5,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/10/1,157,20,0,5,0,10,0,0,0,9,TRUE,2024/12/1,Disengaged
apache/kafka,jlprat,2024/12/1,7,0,0,1,0,1,0,0,0,9,TRUE,2024/12/1,Disengaged
hashicorp/consul,jm96441n,2024/2/1,1492,57,0,7,0,8,0,0,0,7,TRUE,2024/10/1,Disengaged
hashicorp/consul,jm96441n,2024/3/1,1,1,0,1,0,1,0,0,0,7,TRUE,2024/10/1,Disengaged
hashicorp/consul,jm96441n,2024/6/1,0,0,0,0,0,1,0,0,0,7,TRUE,2024/10/1,Disengaged
hashicorp/consul,jm96441n,2024/7/1,320,27,0,2,0,2,0,0,0,7,TRUE,2024/10/1,Disengaged
hashicorp/consul,jm96441n,2024/8/1,148,81,0,7,0,11,0,0,0,7,TRUE,2024/10/1,Disengaged
hashicorp/consul,jm96441n,2024/9/1,182,10,0,4,0,4,0,0,0,7,TRUE,2024/10/1,Disengaged
hashicorp/consul,jm96441n,2024/10/1,110,0,0,1,0,15,0,0,0,7,TRUE,2024/10/1,Disengaged
mlflow/mlflow,jmahlik,2024/2/1,9,2,0,1,1,1,0,0,0,3,TRUE,2024/5/1,Disengaged
mlflow/mlflow,jmahlik,2024/3/1,0,0,1,0,0,1,7,5,1,3,TRUE,2024/5/1,Disengaged
mlflow/mlflow,jmahlik,2024/5/1,0,0,1,0,0,0,7,5,1,3,TRUE,2024/5/1,Disengaged
ClickHouse/ClickHouse,jmaicher,2024/6/1,0,0,0,0,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
apache/airflow,jmaicher,2024/7/1,14,9,0,1,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
apache/airflow,jmaicher,2024/9/1,0,0,0,0,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
ClickHouse/ClickHouse,jmaicher,2024/10/1,0,0,0,0,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
apache/airflow,jmaicher,2024/10/1,48,7,0,1,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
ClickHouse/ClickHouse,jmaicher,2025/1/1,0,0,0,0,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
huggingface/transformers,jmamou,2024/2/1,60,3,0,1,0,0,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,jmamou,2024/9/1,81,8,0,2,0,2,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,jmamou,2024/10/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,jmamou,2024/11/1,2,1,0,1,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,jmamou,2024/12/1,177,2,0,1,1,0,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,jmamou,2025/3/1,0,0,0,0,0,2,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,jmamou,2025/4/1,173,39,0,1,0,0,0,0,0,7,TRUE,2025/4/1,Engaged
prometheus/prometheus,jmichalek132,2024/9/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
prometheus/prometheus,jmichalek132,2024/10/1,58,50,0,4,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
prometheus/prometheus,jmichalek132,2024/11/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
vercel/next.js,jmikrut,2024/3/1,0,2,0,1,0,1,0,0,0,6,TRUE,2024/11/1,Disengaged
vercel/next.js,jmikrut,2024/4/1,0,0,0,0,1,0,0,0,0,6,TRUE,2024/11/1,Disengaged
vercel/next.js,jmikrut,2024/5/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/11/1,Disengaged
vercel/next.js,jmikrut,2024/8/1,0,0,10,0,0,0,52,25,1,6,TRUE,2024/11/1,Disengaged
vercel/next.js,jmikrut,2024/10/1,0,0,0,0,1,0,0,0,0,6,TRUE,2024/11/1,Disengaged
vercel/next.js,jmikrut,2024/11/1,0,0,1,0,0,0,52,25,1,6,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/2/1,2678,1696,0,9,0,13,0,0,0,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/3/1,6357,4215,0,4,0,3,0,0,0,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/4/1,338,775,0,2,0,1,0,0,0,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/5/1,1554,751,0,7,0,10,0,0,0,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/6/1,25,3,0,1,0,1,0,0,0,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/7/1,0,0,2,0,0,0,17,7,1,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/8/1,6383,19378,5,7,0,37,16,12,4,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/9/1,5,0,1,1,0,0,9,6,1,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/10/1,199,199,0,1,0,3,0,0,0,10,TRUE,2024/11/1,Disengaged
hashicorp/consul,jmurret,2024/11/1,1364,520,0,1,0,1,0,0,0,10,TRUE,2024/11/1,Disengaged
angular/angular,jnizet,2024/4/1,0,0,0,0,1,0,0,0,0,5,TRUE,2025/1/1,Disengaged
angular/angular,jnizet,2024/6/1,0,0,1,0,0,0,27,13,1,5,TRUE,2025/1/1,Disengaged
angular/angular,jnizet,2024/9/1,0,0,0,0,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
angular/angular,jnizet,2024/12/1,0,0,4,0,0,0,17,4,1,5,TRUE,2025/1/1,Disengaged
angular/angular,jnizet,2025/1/1,0,0,3,0,0,0,17,4,1,5,TRUE,2025/1/1,Disengaged
vitejs/vite,jnoordsij,2024/7/1,0,0,5,0,0,0,17,5,1,3,TRUE,2025/3/1,Engaged
eslint/eslint,jnoordsij,2025/1/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/3/1,Engaged
rollup/rollup,jnoordsij,2025/3/1,0,0,1,0,0,0,7,3,1,3,TRUE,2025/3/1,Engaged
grafana/grafana,joannaWebDev,2024/4/1,1,1,0,1,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
grafana/grafana,joannaWebDev,2024/7/1,2,1,0,1,0,2,0,0,0,4,TRUE,2025/4/1,Engaged
grafana/grafana,joannaWebDev,2025/2/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
grafana/grafana,joannaWebDev,2025/4/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
apache/airflow,joaopamaral,2024/7/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
apache/airflow,joaopamaral,2024/8/1,471,119,0,2,0,2,0,0,0,4,TRUE,2025/3/1,Engaged
apache/airflow,joaopamaral,2024/10/1,23,6,0,1,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
apache/airflow,joaopamaral,2025/3/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
grafana/grafana,joeblubaugh,2024/2/1,307,9,0,1,0,1,0,0,0,3,TRUE,2025/2/1,Disengaged
grafana/grafana,joeblubaugh,2024/9/1,1,3,0,1,0,1,0,0,0,3,TRUE,2025/2/1,Disengaged
grafana/grafana,joeblubaugh,2025/2/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/2/1,Disengaged
pulumi/pulumi,joeduffy,2024/2/1,0,0,1,0,0,0,5,4,1,7,TRUE,2025/4/1,Engaged
pulumi/pulumi,joeduffy,2024/6/1,0,0,1,0,0,0,5,5,1,7,TRUE,2025/4/1,Engaged
pulumi/pulumi,joeduffy,2024/10/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
pulumi/pulumi,joeduffy,2024/11/1,193,99,1,1,0,0,7,3,1,7,TRUE,2025/4/1,Engaged
pulumi/pulumi,joeduffy,2024/12/1,0,0,1,0,0,0,4,3,1,7,TRUE,2025/4/1,Engaged
pulumi/pulumi,joeduffy,2025/1/1,8,4,1,1,0,2,3,3,1,7,TRUE,2025/4/1,Engaged
pulumi/pulumi,joeduffy,2025/4/1,145,37,0,1,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/3/1,159,33,0,2,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/4/1,11,0,0,1,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/5/1,6,6,0,1,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/6/1,0,0,1,0,0,0,10,6,1,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/7/1,111,66,0,6,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/8/1,60,26,0,1,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/9/1,8450,2305,0,8,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2024/11/1,0,0,1,0,0,0,12,7,1,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2025/2/1,443,336,0,2,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
helm/helm,joejulian,2025/4/1,43,1,4,1,0,0,31,18,4,10,TRUE,2025/4/1,Engaged
altair-viz/altair,joelostblom,2024/2/1,0,0,2,0,0,0,12,8,2,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/3/1,529,124,11,10,1,10,47,21,7,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/4/1,38,157,7,3,2,4,42,16,5,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/5/1,0,0,1,0,0,1,2,2,1,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/6/1,124,0,1,1,0,0,2,2,1,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/7/1,0,0,3,0,0,0,13,8,3,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/8/1,1181,1126,10,5,0,3,48,17,6,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/9/1,0,0,13,0,0,0,87,30,9,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/10/1,0,0,4,0,0,3,16,9,3,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/11/1,0,0,5,0,0,0,23,10,3,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2024/12/1,0,0,3,0,0,0,8,7,3,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2025/1/1,0,0,1,0,0,0,6,4,1,13,TRUE,2025/3/1,Engaged
altair-viz/altair,joelostblom,2025/3/1,1,1,0,2,0,2,0,0,0,13,TRUE,2025/3/1,Engaged
ClickHouse/ClickHouse,joelynch,2024/6/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/11/1,Disengaged
ClickHouse/ClickHouse,joelynch,2024/7/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/11/1,Disengaged
ClickHouse/ClickHouse,joelynch,2024/8/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/11/1,Disengaged
ClickHouse/ClickHouse,joelynch,2024/11/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/11/1,Disengaged
grafana/grafana,joey-grafana,2024/2/1,687,856,0,17,0,15,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/3/1,268,4040,0,8,0,7,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/4/1,74,18,0,3,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/5/1,108,70,0,4,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/6/1,281,133,0,4,0,3,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/7/1,16,32,0,4,0,7,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/8/1,276,193,0,6,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/9/1,25,15,0,2,0,6,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/10/1,448,389,0,5,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2024/12/1,31,8,0,2,0,3,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2025/1/1,344,55,0,4,0,6,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2025/2/1,19,6,0,3,0,2,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2025/3/1,592,1270,0,4,0,4,0,0,0,14,TRUE,2025/4/1,Engaged
grafana/grafana,joey-grafana,2025/4/1,407,83,0,6,0,6,0,0,0,14,TRUE,2025/4/1,Engaged
go-gitea/gitea,johanvdw,2024/2/1,1,1,0,1,0,1,0,0,0,4,TRUE,2024/11/1,Disengaged
go-gitea/gitea,johanvdw,2024/9/1,0,0,1,0,0,0,33,14,1,4,TRUE,2024/11/1,Disengaged
mlflow/mlflow,johanvdw,2024/10/1,0,0,0,0,1,0,0,0,0,4,TRUE,2024/11/1,Disengaged
go-gitea/gitea,johanvdw,2024/11/1,0,0,1,0,0,0,33,14,1,4,TRUE,2024/11/1,Disengaged
apache/superset,john-bodley,2024/2/1,681,762,0,4,0,7,0,0,0,5,TRUE,2024/6/1,Disengaged
apache/superset,john-bodley,2024/3/1,223,45,0,5,0,7,0,0,0,5,TRUE,2024/6/1,Disengaged
apache/superset,john-bodley,2024/4/1,1866,1889,0,10,0,10,0,0,0,5,TRUE,2024/6/1,Disengaged
apache/superset,john-bodley,2024/5/1,424,178,0,11,0,11,0,0,0,5,TRUE,2024/6/1,Disengaged
apache/superset,john-bodley,2024/6/1,1051,1031,0,15,0,12,0,0,0,5,TRUE,2024/6/1,Disengaged
apache/airflow,johnhoran,2024/8/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
apache/airflow,johnhoran,2024/11/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
apache/airflow,johnhoran,2025/1/1,314,58,0,1,0,0,0,0,0,4,TRUE,2025/2/1,Disengaged
apache/airflow,johnhoran,2025/2/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
vitejs/vite,johnhunter,2024/4/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/7/1,Disengaged
vitejs/vite,johnhunter,2024/5/1,30,1,0,1,0,0,0,0,0,4,TRUE,2024/7/1,Disengaged
vitejs/vite,johnhunter,2024/6/1,0,0,0,0,0,1,0,0,0,4,TRUE,2024/7/1,Disengaged
vitejs/vite,johnhunter,2024/7/1,24,11,0,1,0,0,0,0,0,4,TRUE,2024/7/1,Disengaged
apache/kafka,johnny94,2025/2/1,1,1,0,1,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
apache/kafka,johnny94,2025/3/1,12,1,0,1,0,2,0,0,0,3,TRUE,2025/4/1,Engaged
apache/kafka,johnny94,2025/4/1,30,16,0,2,0,2,0,0,0,3,TRUE,2025/4/1,Engaged
apache/kafka,johnnychhsu,2024/3/1,135,99,0,5,0,9,0,0,0,4,TRUE,2024/6/1,Disengaged
apache/kafka,johnnychhsu,2024/4/1,74,32,0,5,0,5,0,0,0,4,TRUE,2024/6/1,Disengaged
apache/kafka,johnnychhsu,2024/5/1,91,76,0,4,0,7,0,0,0,4,TRUE,2024/6/1,Disengaged
apache/kafka,johnnychhsu,2024/6/1,1482,1848,0,1,0,1,0,0,0,4,TRUE,2024/6/1,Disengaged
pytorch/pytorch,johnnynunez,2024/4/1,0,0,2,0,0,0,63,38,1,5,TRUE,2025/4/1,Engaged
pytorch/pytorch,johnnynunez,2024/9/1,0,0,1,0,0,0,63,38,1,5,TRUE,2025/4/1,Engaged
pytorch/pytorch,johnnynunez,2025/1/1,0,0,1,0,0,3,24,14,1,5,TRUE,2025/4/1,Engaged
tensorflow/tensorflow,johnnynunez,2025/3/1,0,0,1,0,0,0,65,19,1,5,TRUE,2025/4/1,Engaged
pytorch/pytorch,johnnynunez,2025/4/1,0,0,3,0,0,1,39,19,1,5,TRUE,2025/4/1,Engaged
tensorflow/tensorflow,johnnynunez,2025/4/1,0,0,1,0,0,0,65,19,1,5,TRUE,2025/4/1,Engaged
Langgenius/dify,johnpccd,2024/2/1,4,1,0,1,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
Langgenius/dify,johnpccd,2024/6/1,1,1,0,1,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
Langgenius/dify,johnpccd,2024/11/1,2,2,0,1,0,1,0,0,0,3,TRUE,2024/11/1,Disengaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/2/1,0,0,0,0,1,12,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/3/1,0,0,0,0,0,9,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/4/1,0,0,0,0,1,11,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/5/1,0,0,0,0,0,15,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/6/1,0,0,0,0,0,2,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/7/1,0,0,0,0,0,4,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/8/1,0,0,0,0,1,7,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/9/1,0,0,0,0,0,7,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/10/1,0,0,0,0,0,7,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/11/1,0,0,0,0,0,9,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2024/12/1,0,0,0,0,0,8,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2025/1/1,0,0,0,0,0,8,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2025/2/1,0,0,0,0,0,10,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2025/3/1,0,0,0,0,0,6,0,0,0,15,TRUE,2025/4/1,Engaged
terraform-providers/terraform-provider-aws,johnsonaj,2025/4/1,23897,10420,0,28,0,8,0,0,0,15,TRUE,2025/4/1,Engaged
python-poetry/poetry,johnthagen,2024/3/1,0,0,1,0,0,0,30,12,1,5,TRUE,2025/1/1,Disengaged
python-poetry/poetry,johnthagen,2024/5/1,0,0,1,0,0,0,30,12,1,5,TRUE,2025/1/1,Disengaged
moby/moby,johnthagen,2024/7/1,0,0,6,0,0,0,11,3,1,5,TRUE,2025/1/1,Disengaged
python-poetry/poetry,johnthagen,2024/10/1,0,0,2,0,0,0,30,12,1,5,TRUE,2025/1/1,Disengaged
python-poetry/poetry,johnthagen,2025/1/1,3,2,0,1,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
tiangolo/fastapi,johnthagen,2025/1/1,1,0,0,1,0,1,0,0,0,5,TRUE,2025/1/1,Disengaged
FreeTubeApp/FreeTube,johntisdale2,2024/9/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/2/1,Disengaged
FreeTubeApp/FreeTube,johntisdale2,2024/12/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/2/1,Disengaged
FreeTubeApp/FreeTube,johntisdale2,2025/2/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/2/1,Disengaged
pytorch/pytorch,joldov,2024/10/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
pytorch/pytorch,joldov,2024/11/1,0,0,0,0,0,3,0,0,0,3,TRUE,2024/12/1,Disengaged
pytorch/pytorch,joldov,2024/12/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
go-gitea/gitea,jolheiser,2024/2/1,0,0,3,0,0,0,25,5,1,4,TRUE,2025/1/1,Disengaged
go-gitea/gitea,jolheiser,2024/11/1,0,0,1,0,0,0,18,13,1,4,TRUE,2025/1/1,Disengaged
go-gitea/gitea,jolheiser,2024/12/1,0,0,2,0,0,0,18,13,1,4,TRUE,2025/1/1,Disengaged
go-gitea/gitea,jolheiser,2025/1/1,0,0,1,0,0,0,18,13,1,4,TRUE,2025/1/1,Disengaged
apache/kafka,jolshan,2024/2/1,27,51,0,1,0,2,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/4/1,13,1,0,1,0,3,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/5/1,1406,221,0,3,0,4,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/6/1,11,22,0,1,0,8,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/7/1,248,66,0,2,0,1,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/8/1,4,4,0,2,0,2,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/9/1,844,374,0,1,0,0,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/10/1,524,355,0,4,0,3,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/11/1,0,0,0,0,0,2,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2024/12/1,250,129,0,5,0,5,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2025/1/1,160,23,0,4,0,7,0,0,0,12,TRUE,2025/2/1,Disengaged
apache/kafka,jolshan,2025/2/1,186,122,0,5,0,3,0,0,0,12,TRUE,2025/2/1,Disengaged
huggingface/transformers,jon-tow,2024/2/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/4/1,Disengaged
huggingface/transformers,jon-tow,2024/3/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/4/1,Disengaged
huggingface/transformers,jon-tow,2024/4/1,97,10,0,1,0,0,0,0,0,3,TRUE,2024/4/1,Disengaged
apache/spark,jonathan-albrecht-ibm,2025/1/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
apache/spark,jonathan-albrecht-ibm,2025/2/1,28,7,0,3,0,6,0,0,0,3,TRUE,2025/4/1,Engaged
apache/spark,jonathan-albrecht-ibm,2025/4/1,14,6,0,1,0,0,0,0,0,3,TRUE,2025/4/1,Engaged
vercel/next.js,jonathanhefner,2024/10/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
vercel/next.js,jonathanhefner,2024/11/1,1,1,0,1,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
vercel/next.js,jonathanhefner,2024/12/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/2/1,Disengaged
vercel/next.js,jonathanhefner,2025/2/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
pytorch/pytorch,jondea,2024/5/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
pytorch/pytorch,jondea,2024/8/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
pytorch/pytorch,jondea,2024/12/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
pytorch/pytorch,jondea,2025/4/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/transformers,jonflynng,2024/2/1,0,0,0,0,0,1,0,0,0,5,TRUE,2024/10/1,Disengaged
huggingface/transformers,jonflynng,2024/3/1,64,0,0,1,0,0,0,0,0,5,TRUE,2024/10/1,Disengaged
huggingface/transformers,jonflynng,2024/7/1,0,0,0,0,0,1,0,0,0,5,TRUE,2024/10/1,Disengaged
huggingface/transformers,jonflynng,2024/8/1,0,0,0,0,1,0,0,0,0,5,TRUE,2024/10/1,Disengaged
huggingface/transformers,jonflynng,2024/10/1,0,0,0,0,0,1,0,0,0,5,TRUE,2024/10/1,Disengaged
vercel/next.js,jonluca,2024/3/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/7/1,Disengaged
vercel/next.js,jonluca,2024/4/1,3,0,0,1,0,0,0,0,0,3,TRUE,2024/7/1,Disengaged
