repo,commenter,month,commit_count,churn_add,churn_del
pulumi/pulumi,tie,2025-04-01,1,6,4
pulumi/pulumi,tie,2025-02-01,1,8,2
pulumi/pulumi,nyobe,2025-04-01,1,90,372
pulumi/pulumi,t0yv0,2025-04-01,1,193,2
pulumi/pulumi,t0yv0,2025-03-01,2,172,1
pulumi/pulumi,t0yv0,2025-02-01,1,41,18
pulumi/pulumi,t0yv0,2024-12-01,1,27,7
pulumi/pulumi,t0yv0,2024-11-01,1,2,2
pulumi/pulumi,t0yv0,2024-10-01,8,28564,271
pulumi/pulumi,t0yv0,2024-08-01,1,17,7
pulumi/pulumi,t0yv0,2024-07-01,2,52,23
pulumi/pulumi,t0yv0,2024-03-01,4,198,21
pulumi/pulumi,t0yv0,2024-02-01,1,269,14
pulumi/pulumi,joeduffy,2025-04-01,1,145,37
pulumi/pulumi,joeduffy,2025-01-01,1,8,4
pulumi/pulumi,joeduffy,2024-11-01,1,193,99
pulumi/pulumi,kmosher,2025-03-01,1,8,4
pulumi/pulumi,arturl,2025-03-01,1,925,11
pulumi/pulumi,arturl,2024-09-01,2,54,21
pulumi/pulumi,arturl,2024-08-01,2,77,54
pulumi/pulumi,arturl,2024-07-01,1,7,0
pulumi/pulumi,rquitales,2025-03-01,1,116,18
pulumi/pulumi,rquitales,2024-06-01,1,132,25
pulumi/pulumi,rquitales,2024-02-01,1,5,1
pulumi/pulumi,threehonor,2025-03-01,1,3,3
pulumi/pulumi,EronWright,2025-03-01,1,2,2
pulumi/pulumi,EronWright,2024-09-01,1,66,7
pulumi/pulumi,EronWright,2024-05-01,1,66,59
pulumi/pulumi,EronWright,2024-04-01,1,122,1
pulumi/pulumi,EronWright,2024-03-01,3,17180,19
pulumi/pulumi,pudongair,2025-03-01,1,3,3
pulumi/pulumi,lblackstone,2025-03-01,1,268,212
pulumi/pulumi,lblackstone,2024-12-01,1,317,12
pulumi/pulumi,aichholzer,2025-03-01,1,1,1
pulumi/pulumi,Zaid-Ajaj,2025-03-01,2,1040,55
pulumi/pulumi,Zaid-Ajaj,2025-02-01,1,4,30
pulumi/pulumi,Zaid-Ajaj,2025-01-01,3,587,16
pulumi/pulumi,Zaid-Ajaj,2024-12-01,4,155,16
pulumi/pulumi,Zaid-Ajaj,2024-11-01,6,4700,70
pulumi/pulumi,Zaid-Ajaj,2024-10-01,6,1597,132
pulumi/pulumi,Zaid-Ajaj,2024-09-01,15,6489,895
pulumi/pulumi,Zaid-Ajaj,2024-08-01,5,846,122
pulumi/pulumi,Zaid-Ajaj,2024-07-01,11,2353,814
pulumi/pulumi,Zaid-Ajaj,2024-06-01,3,191,19
pulumi/pulumi,Zaid-Ajaj,2024-05-01,3,72897,122
pulumi/pulumi,Zaid-Ajaj,2024-04-01,1,10,6
pulumi/pulumi,Zaid-Ajaj,2024-03-01,11,280588,114542
pulumi/pulumi,Zaid-Ajaj,2024-02-01,3,374,131
pulumi/pulumi,asafashirov,2025-03-01,1,28,28
pulumi/pulumi,asafashirov,2024-11-01,1,9,9
pulumi/pulumi,yuhangcangqian,2025-03-01,1,11,23
pulumi/pulumi,danbiwer,2025-03-01,1,1,0
pulumi/pulumi,sgatewood-da,2025-03-01,1,21,5
pulumi/pulumi,d-tw,2025-02-01,1,111,3
pulumi/pulumi,Mctalian,2025-02-01,1,13,32
pulumi/pulumi,kbatista-nu,2025-02-01,1,83,1
pulumi/pulumi,wiikip,2025-02-01,1,166,71
pulumi/pulumi,thtmnisamnstr,2025-02-01,1,34,30
pulumi/pulumi,nelsonfigueroa,2025-02-01,1,1,1
pulumi/pulumi,nelsonfigueroa,2024-09-01,1,1,1
pulumi/pulumi,bperel,2025-01-01,1,1,1
pulumi/pulumi,MMartyn,2025-01-01,1,198,0
pulumi/pulumi,zbuchheit,2025-01-01,1,32,0
pulumi/pulumi,zbuchheit,2024-12-01,1,510,2
pulumi/pulumi,zbuchheit,2024-11-01,1,104,0
pulumi/pulumi,zbuchheit,2024-06-01,1,452,20
pulumi/pulumi,forcedebug,2025-01-01,1,4,4
pulumi/pulumi,mcblair,2024-12-01,1,39,1
pulumi/pulumi,pierskarsenbarg,2024-12-01,1,8,0
pulumi/pulumi,pierskarsenbarg,2024-09-01,1,2,2
pulumi/pulumi,thomas11,2024-12-01,2,53,1
pulumi/pulumi,thomas11,2024-04-01,1,1,1
pulumi/pulumi,seanyeh,2024-12-01,1,5,2
pulumi/pulumi,seanyeh,2024-11-01,2,83,43
pulumi/pulumi,seanyeh,2024-10-01,1,6,2
pulumi/pulumi,seanyeh,2024-09-01,1,77,57
pulumi/pulumi,marco-m,2024-12-01,1,7,1
pulumi/pulumi,Danielkiss9,2024-12-01,1,49,4
pulumi/pulumi,tnaroska,2024-11-01,1,6,2
pulumi/pulumi,jdavredbeard,2024-11-01,1,286,1
pulumi/pulumi,jdavredbeard,2024-09-01,2,514,6
pulumi/pulumi,gothrek22,2024-10-01,1,41,10
pulumi/pulumi,godinja,2024-10-01,1,6,8
pulumi/pulumi,dschaller,2024-10-01,2,58,0
pulumi/pulumi,mechie,2024-10-01,1,7,2
pulumi/pulumi,cnunciato,2024-10-01,1,1,1
pulumi/pulumi,cnunciato,2024-03-01,2,10,3
pulumi/pulumi,interurban,2024-10-01,1,2,0
pulumi/pulumi,same-id,2024-09-01,1,5,1
pulumi/pulumi,AaronFriel,2024-09-01,1,799,535
pulumi/pulumi,AaronFriel,2024-08-01,8,4043,12478
pulumi/pulumi,AaronFriel,2024-07-01,2,22,13
pulumi/pulumi,AaronFriel,2024-06-01,1,4,1
pulumi/pulumi,AaronFriel,2024-04-01,1,20,9
pulumi/pulumi,dropbigfish,2024-09-01,1,4,4
pulumi/pulumi,devnev,2024-08-01,2,131,39
pulumi/pulumi,pgavlin,2024-08-01,1,4,3
pulumi/pulumi,pgavlin,2024-07-01,1,0,2
pulumi/pulumi,pgavlin,2024-06-01,1,384,339
pulumi/pulumi,pgavlin,2024-05-01,1,419,168
pulumi/pulumi,pgavlin,2024-04-01,2,34,9
pulumi/pulumi,pgavlin,2024-03-01,1,136,8
pulumi/pulumi,pgavlin,2024-02-01,1,518,98
pulumi/pulumi,lukehoban,2024-08-01,1,191,4
pulumi/pulumi,lukehoban,2024-06-01,1,1374,351
pulumi/pulumi,lukehoban,2024-02-01,1,57,13
pulumi/pulumi,aq17,2024-07-01,1,30,3
pulumi/pulumi,RobbieMcKinstry,2024-07-01,1,0,246
pulumi/pulumi,linkvt,2024-07-01,1,145,0
pulumi/pulumi,mlafeldt,2024-07-01,1,6,2
pulumi/pulumi,marcusirgens,2024-07-01,1,136,126
pulumi/pulumi,sean1588,2024-06-01,1,85,97
pulumi/pulumi,sean1588,2024-05-01,1,3,3
pulumi/pulumi,sean1588,2024-04-01,1,11611,10242
pulumi/pulumi,sean1588,2024-03-01,2,210,154
pulumi/pulumi,sean1588,2024-02-01,1,35,35
pulumi/pulumi,mikeseese,2024-06-01,1,117,7
pulumi/pulumi,KevinFairise2,2024-05-01,1,11,0
pulumi/pulumi,kvthr,2024-05-01,1,146,51
pulumi/pulumi,VenelinMartinov,2024-05-01,1,1,1
pulumi/pulumi,VenelinMartinov,2024-04-01,1,4,1
pulumi/pulumi,VenelinMartinov,2024-03-01,1,2,1
pulumi/pulumi,testwill,2024-05-01,1,2,0
pulumi/pulumi,IaroslavTitov,2024-05-01,1,30,0
pulumi/pulumi,charlie-haley,2024-04-01,1,30,1
pulumi/pulumi,whosehang,2024-04-01,1,4,4
pulumi/pulumi,komalali,2024-04-01,1,213,92
pulumi/pulumi,komalali,2024-03-01,1,173,8
pulumi/pulumi,komalali,2024-02-01,6,623,109
pulumi/pulumi,coderwander,2024-04-01,1,2,2
pulumi/pulumi,gmwiz,2024-04-01,1,6,2
pulumi/pulumi,hanghuge,2024-04-01,1,2,2
pulumi/pulumi,andrzejressel,2024-03-01,1,7,0
pulumi/pulumi,yetyear,2024-03-01,1,2,2
pulumi/pulumi,mikocot,2024-03-01,1,137,0
pulumi/pulumi,ringods,2024-02-01,1,9,1
ansible/ansible,jborean93,2025-04-01,3,2138,1505
ansible/ansible,jborean93,2025-03-01,1,813,230
ansible/ansible,jborean93,2025-02-01,3,142,213
ansible/ansible,jborean93,2025-01-01,2,185,8
ansible/ansible,jborean93,2024-11-01,4,221,42
ansible/ansible,jborean93,2024-09-01,3,121,168
ansible/ansible,jborean93,2024-08-01,6,323,115
ansible/ansible,jborean93,2024-07-01,2,75,31
ansible/ansible,jborean93,2024-06-01,2,246,20
ansible/ansible,jborean93,2024-04-01,2,36,1
ansible/ansible,jborean93,2024-03-01,6,194,64
ansible/ansible,jborean93,2024-02-01,1,60,0
ansible/ansible,bcoca,2025-04-01,7,249,88
ansible/ansible,bcoca,2025-03-01,2,24,6
ansible/ansible,bcoca,2025-02-01,1,1,1
ansible/ansible,bcoca,2025-01-01,7,154,45
ansible/ansible,bcoca,2024-12-01,4,66,8
ansible/ansible,bcoca,2024-11-01,3,83,17
ansible/ansible,bcoca,2024-10-01,3,284,10
ansible/ansible,bcoca,2024-09-01,9,249,272
ansible/ansible,bcoca,2024-08-01,7,343,102
ansible/ansible,bcoca,2024-07-01,3,421,26
ansible/ansible,bcoca,2024-06-01,5,147,35
ansible/ansible,bcoca,2024-05-01,7,728,321
ansible/ansible,bcoca,2024-04-01,5,302,93
ansible/ansible,bcoca,2024-03-01,6,184,69
ansible/ansible,mkrizek,2025-04-01,4,1178,9
ansible/ansible,mkrizek,2025-03-01,5,80,25
ansible/ansible,mkrizek,2025-02-01,3,86,18
ansible/ansible,mkrizek,2025-01-01,2,6,61
ansible/ansible,mkrizek,2024-11-01,3,241,70
ansible/ansible,mkrizek,2024-10-01,5,205,216
ansible/ansible,mkrizek,2024-09-01,3,30,13
ansible/ansible,mkrizek,2024-08-01,7,353,90
ansible/ansible,mkrizek,2024-07-01,4,271,320
ansible/ansible,mkrizek,2024-06-01,7,163,200
ansible/ansible,mkrizek,2024-05-01,4,232,416
ansible/ansible,mkrizek,2024-04-01,6,63,38
ansible/ansible,mkrizek,2024-03-01,2,168,171
ansible/ansible,mkrizek,2024-02-01,2,58,19
ansible/ansible,mattclay,2025-04-01,10,335,382
ansible/ansible,mattclay,2025-03-01,14,731,608
ansible/ansible,mattclay,2025-02-01,8,406,68
ansible/ansible,mattclay,2025-01-01,14,262,298
ansible/ansible,mattclay,2024-11-01,5,212,202
ansible/ansible,mattclay,2024-10-01,12,2613,2451
ansible/ansible,mattclay,2024-09-01,9,127,125
ansible/ansible,mattclay,2024-08-01,18,845,675
ansible/ansible,mattclay,2024-07-01,7,26,6028
ansible/ansible,mattclay,2024-06-01,13,181,1134
ansible/ansible,mattclay,2024-05-01,5,63,72
ansible/ansible,mattclay,2024-04-01,6,28,56
ansible/ansible,mattclay,2024-03-01,5,86,33
ansible/ansible,mattclay,2024-02-01,2,17,9
ansible/ansible,nitzmahone,2025-04-01,4,30884,13342
ansible/ansible,nitzmahone,2025-02-01,1,891,76
ansible/ansible,nitzmahone,2025-01-01,1,11,0
ansible/ansible,nitzmahone,2024-10-01,1,157,46
ansible/ansible,nitzmahone,2024-09-01,3,137,448
ansible/ansible,nitzmahone,2024-08-01,2,33,13
ansible/ansible,nitzmahone,2024-05-01,1,60,82
ansible/ansible,nitzmahone,2024-02-01,1,1,1
ansible/ansible,Akasurde,2025-04-01,8,188,57
ansible/ansible,Akasurde,2025-03-01,5,709,13
ansible/ansible,Akasurde,2025-02-01,5,50,54
ansible/ansible,Akasurde,2025-01-01,12,327,78
ansible/ansible,Akasurde,2024-12-01,10,669,102
ansible/ansible,Akasurde,2024-11-01,4,36,63
ansible/ansible,Akasurde,2024-10-01,16,545,791
ansible/ansible,Akasurde,2024-09-01,2,41,35
ansible/ansible,Akasurde,2024-08-01,5,205,156
ansible/ansible,Akasurde,2024-07-01,6,177,52
ansible/ansible,Akasurde,2024-06-01,6,232,161
ansible/ansible,Akasurde,2024-05-01,12,1125,345
ansible/ansible,Akasurde,2024-04-01,14,246,178
ansible/ansible,Akasurde,2024-03-01,16,2043,1674
ansible/ansible,Akasurde,2024-02-01,4,160,63
ansible/ansible,leegarrett,2025-04-01,1,6,3
ansible/ansible,leegarrett,2025-02-01,1,35,47
ansible/ansible,leegarrett,2025-01-01,2,39,20
ansible/ansible,leegarrett,2024-12-01,1,35,18
ansible/ansible,leegarrett,2024-11-01,1,20,0
ansible/ansible,leegarrett,2024-07-01,1,132,132
ansible/ansible,s-hertel,2025-04-01,1,0,18
ansible/ansible,s-hertel,2025-02-01,3,35,13
ansible/ansible,s-hertel,2025-01-01,1,1,6
ansible/ansible,s-hertel,2024-12-01,2,58,130
ansible/ansible,s-hertel,2024-11-01,4,37,20
ansible/ansible,s-hertel,2024-10-01,6,140,68
ansible/ansible,s-hertel,2024-09-01,3,1880,5
ansible/ansible,s-hertel,2024-08-01,5,110,18
ansible/ansible,s-hertel,2024-07-01,2,19,5
ansible/ansible,s-hertel,2024-06-01,2,19,66
ansible/ansible,s-hertel,2024-05-01,2,69,8
ansible/ansible,s-hertel,2024-04-01,7,182,271
ansible/ansible,s-hertel,2024-03-01,4,157,108
ansible/ansible,s-hertel,2024-02-01,2,66,12
ansible/ansible,felixfontein,2025-04-01,1,36,24
ansible/ansible,felixfontein,2025-03-01,1,1,1
ansible/ansible,felixfontein,2025-02-01,1,7,2
ansible/ansible,felixfontein,2025-01-01,2,20,3
ansible/ansible,felixfontein,2024-09-01,1,60,1
ansible/ansible,felixfontein,2024-08-01,1,69,2
ansible/ansible,felixfontein,2024-07-01,3,167,2
ansible/ansible,felixfontein,2024-06-01,1,3,1
ansible/ansible,felixfontein,2024-05-01,1,20,0
ansible/ansible,felixfontein,2024-04-01,1,20,14
ansible/ansible,felixfontein,2024-03-01,3,96,3
ansible/ansible,sivel,2025-04-01,5,72,43
ansible/ansible,sivel,2025-03-01,4,451,242
ansible/ansible,sivel,2025-02-01,1,35,1
ansible/ansible,sivel,2025-01-01,1,39,21
ansible/ansible,sivel,2024-12-01,1,8,5
ansible/ansible,sivel,2024-11-01,1,4,1
ansible/ansible,sivel,2024-09-01,2,3,18
ansible/ansible,sivel,2024-08-01,1,22,8
ansible/ansible,sivel,2024-06-01,2,117,36
ansible/ansible,sivel,2024-05-01,2,353,25
ansible/ansible,sivel,2024-04-01,3,23,512
ansible/ansible,sivel,2024-03-01,2,26,60
ansible/ansible,sivel,2024-02-01,5,203,142
ansible/ansible,erdnaxeli,2025-04-01,1,1,1
ansible/ansible,Ruchip16,2025-03-01,1,15,7
ansible/ansible,anvitpusalkar,2025-03-01,1,146,68
ansible/ansible,anvitpusalkar,2024-10-01,1,23,12
ansible/ansible,rmuir,2025-03-01,1,50,23
ansible/ansible,webknjaz,2025-03-01,3,200,67
ansible/ansible,webknjaz,2025-02-01,3,86,24
ansible/ansible,webknjaz,2025-01-01,2,5,50
ansible/ansible,webknjaz,2024-10-01,1,1,1
ansible/ansible,webknjaz,2024-09-01,1,1,1
ansible/ansible,webknjaz,2024-07-01,1,1,2
ansible/ansible,webknjaz,2024-03-01,1,105,25
ansible/ansible,webknjaz,2024-02-01,1,39,4
ansible/ansible,partimScurra,2025-03-01,1,5,0
ansible/ansible,simonLeary42,2025-02-01,1,33,1
ansible/ansible,simonLeary42,2025-01-01,2,12,3
ansible/ansible,mwilck,2025-02-01,1,28,1
ansible/ansible,nuno-silva,2025-02-01,1,2,2
ansible/ansible,sammyhori,2025-02-01,1,1,1
ansible/ansible,sammyhori,2024-12-01,1,1,1
ansible/ansible,domq,2025-01-01,1,1,1
ansible/ansible,VannTen,2025-01-01,1,3,2
ansible/ansible,knewsome-cl,2025-01-01,1,14,2
ansible/ansible,Eason1118,2025-01-01,1,4,1
ansible/ansible,xzeck,2025-01-01,1,11,9
ansible/ansible,garciart,2024-12-01,1,51,27
ansible/ansible,garciart,2024-06-01,1,35,11
ansible/ansible,garciart,2024-05-01,1,18,1
ansible/ansible,norrby,2024-12-01,1,9,3
ansible/ansible,herrfeder,2024-12-01,1,49,3
ansible/ansible,spyinx,2024-12-01,1,3,1
ansible/ansible,spyinx,2024-11-01,1,6,2
ansible/ansible,helmo,2024-12-01,1,19,3
ansible/ansible,stefanor,2024-12-01,1,34,1
ansible/ansible,moreati,2024-12-01,2,40,14
ansible/ansible,moreati,2024-04-01,1,3,0
ansible/ansible,delta512,2024-12-01,1,1,1
ansible/ansible,LorenzoBettini,2024-12-01,1,1,1
ansible/ansible,schroeert,2024-12-01,1,36,0
ansible/ansible,AdamWill,2024-11-01,1,1,1
ansible/ansible,MooseAnthem,2024-11-01,1,48,7
ansible/ansible,russoz,2024-11-01,1,3,1
ansible/ansible,russoz,2024-10-01,1,4,3
ansible/ansible,russoz,2024-07-01,8,169,155
ansible/ansible,russoz,2024-06-01,4,169,168
ansible/ansible,nemith,2024-11-01,1,8,0
ansible/ansible,dangoncalves,2024-11-01,1,15,15
ansible/ansible,cavcrosby,2024-10-01,1,56,0
ansible/ansible,cjwatson,2024-10-01,1,1,1
ansible/ansible,ShIRannx,2024-10-01,1,65,25
ansible/ansible,Tinyblargon,2024-10-01,1,12,0
ansible/ansible,jackfarzan,2024-10-01,1,4,1
ansible/ansible,uber-dendy,2024-09-01,1,12,7
ansible/ansible,brlin-tw,2024-09-01,1,1,1
ansible/ansible,oraNod,2024-09-01,1,60,42
ansible/ansible,oraNod,2024-04-01,1,1,1
ansible/ansible,arrowd,2024-09-01,1,2,2
ansible/ansible,sumantripuraneni,2024-09-01,1,1,1
ansible/ansible,gundalow,2024-08-01,1,10,14
ansible/ansible,jctanner,2024-08-01,1,23,2
ansible/ansible,dkuji,2024-08-01,1,46,0
ansible/ansible,kellinm,2024-08-01,1,96,11
ansible/ansible,akire0ne,2024-08-01,1,14,1
ansible/ansible,skupfer,2024-08-01,1,308,2
ansible/ansible,karlg100,2024-08-01,1,31,34
ansible/ansible,teekwan,2024-07-01,1,3,0
ansible/ansible,krescent,2024-07-01,1,8,9
ansible/ansible,pabigot,2024-07-01,1,34,5
ansible/ansible,alex-barth,2024-07-01,1,2,2
ansible/ansible,rebtoor,2024-07-01,1,4,4
ansible/ansible,DhaneshRaghavan,2024-07-01,1,11,5
ansible/ansible,flowerysong,2024-07-01,2,146,83
ansible/ansible,flowerysong,2024-06-01,2,15,4
ansible/ansible,flowerysong,2024-05-01,1,12,10
ansible/ansible,jcgruenhage,2024-07-01,1,5,0
ansible/ansible,HVSharma12,2024-07-01,1,26,1
ansible/ansible,yctomwang,2024-07-01,1,30,2
ansible/ansible,yctomwang,2024-06-01,2,108,6
ansible/ansible,yctomwang,2024-03-01,2,42,1
ansible/ansible,cstiago,2024-07-01,1,20,20
ansible/ansible,BenoitKnecht,2024-06-01,1,24,4
ansible/ansible,BenoitKnecht,2024-04-01,1,15,0
ansible/ansible,sminux,2024-06-01,1,0,2
ansible/ansible,konstruktoid,2024-06-01,1,128,0
ansible/ansible,konstruktoid,2024-04-01,2,79,2
ansible/ansible,dbrgn,2024-06-01,1,55,7
ansible/ansible,shiftyphil,2024-06-01,1,3,1
ansible/ansible,gilsongpfe,2024-06-01,1,78,3
ansible/ansible,colin-nolan,2024-06-01,1,31,3
ansible/ansible,lukecdavidson,2024-06-01,1,8,7
ansible/ansible,b-enoit-be,2024-05-01,1,4,4
ansible/ansible,odra,2024-05-01,1,50,0
ansible/ansible,appeltel,2024-05-01,1,1,4
ansible/ansible,sourn00dl,2024-05-01,1,6,2
ansible/ansible,geckoflume,2024-05-01,1,4,1
ansible/ansible,lostsoulparty,2024-05-01,1,608,3
ansible/ansible,j-carl,2024-05-01,1,6,3
ansible/ansible,mishrahrishikesh,2024-04-01,1,1,1
ansible/ansible,artificial-intelligence,2024-04-01,1,1,1
ansible/ansible,ehershey,2024-04-01,1,2,2
ansible/ansible,lbt,2024-04-01,1,76,4
ansible/ansible,mansoor17syed,2024-03-01,1,2,1
ansible/ansible,MegaphoneJon,2024-03-01,1,4,0
ansible/ansible,snipfoo,2024-03-01,1,70,30
ansible/ansible,resmo,2024-03-01,1,1,1
ansible/ansible,neofright,2024-03-01,1,1,1
ansible/ansible,sedrubal,2024-03-01,1,29,14
ansible/ansible,tobixx,2024-03-01,1,48,18
ansible/ansible,Andersson007,2024-03-01,1,2,2
ansible/ansible,rbertol,2024-03-01,1,4,0
ansible/ansible,carrychair,2024-03-01,1,6,6
ansible/ansible,opoplawski,2024-03-01,1,2,2
ansible/ansible,remram44,2024-02-01,1,6,3
ansible/ansible,tikfj,2024-02-01,1,42,1
ansible/ansible,sbettid,2024-02-01,1,9,2
ansible/ansible,eltociear,2024-02-01,1,3,3
ansible/ansible,wolfdate25,2024-02-01,1,1,1
ansible/ansible,Shrews,2024-02-01,1,0,141
moby/moby,robmry,2025-04-01,39,7156,3420
moby/moby,robmry,2025-02-01,28,2031,945
moby/moby,robmry,2025-03-01,29,1360,796
moby/moby,robmry,2024-10-01,36,5853,1155
moby/moby,robmry,2025-01-01,38,3366,683
moby/moby,robmry,2024-07-01,42,2823,1278
moby/moby,robmry,2024-11-01,24,3864,1648
moby/moby,robmry,2024-12-01,26,1980,957
moby/moby,robmry,2024-09-01,22,1850,491
moby/moby,robmry,2024-08-01,21,1608,716
moby/moby,robmry,2024-03-01,14,1476,772
moby/moby,robmry,2024-02-01,11,977,582
moby/moby,robmry,2024-05-01,20,1888,1289
moby/moby,robmry,2024-06-01,17,2979,1161
moby/moby,robmry,2024-04-01,17,1503,459
moby/moby,thaJeztah,2025-04-01,109,11797,12157
moby/moby,thaJeztah,2024-11-01,237,11482,7324
moby/moby,thaJeztah,2024-02-01,84,79972,33537
moby/moby,thaJeztah,2025-02-01,234,78674,11949
moby/moby,thaJeztah,2024-09-01,76,2401,1000
moby/moby,thaJeztah,2025-03-01,155,5172,4077
moby/moby,thaJeztah,2025-01-01,307,55613,45820
moby/moby,thaJeztah,2024-10-01,194,259687,156896
moby/moby,thaJeztah,2024-12-01,141,8953,5955
moby/moby,thaJeztah,2024-07-01,125,18057,48811
moby/moby,thaJeztah,2024-06-01,248,46120,13509
moby/moby,thaJeztah,2024-04-01,22,6295,6529
moby/moby,thaJeztah,2024-08-01,48,25077,14803
moby/moby,thaJeztah,2024-05-01,44,3709,2063
moby/moby,thaJeztah,2024-03-01,41,11640,4150
moby/moby,jsternberg,2025-04-01,5,3306,1215
moby/moby,jsternberg,2025-03-01,3,99,8
moby/moby,jsternberg,2025-02-01,2,100,33
moby/moby,jsternberg,2025-01-01,1,291,94
moby/moby,jsternberg,2024-05-01,1,32,14
moby/moby,vvoland,2025-04-01,38,29271,1477
moby/moby,vvoland,2025-03-01,53,5905,1809
moby/moby,vvoland,2025-02-01,48,4082,1331
moby/moby,vvoland,2025-01-01,23,366,358
moby/moby,vvoland,2024-03-01,50,29716,1551
moby/moby,vvoland,2024-12-01,32,1544,1406
moby/moby,vvoland,2024-11-01,14,898,209
moby/moby,vvoland,2024-08-01,31,1539,541
moby/moby,vvoland,2024-10-01,15,1919,319
moby/moby,vvoland,2024-09-01,9,102,43
moby/moby,vvoland,2024-06-01,40,1643,1405
moby/moby,vvoland,2024-07-01,21,1462,6511
moby/moby,vvoland,2024-05-01,10,138,86
moby/moby,vvoland,2024-04-01,24,8081,4562
moby/moby,vvoland,2024-02-01,54,65315,24160
moby/moby,ChengyuZhu6,2025-04-01,1,2,2
moby/moby,dmcgowan,2025-04-01,6,1669,5607
moby/moby,dmcgowan,2025-03-01,3,327,210
moby/moby,dmcgowan,2025-02-01,3,106,641
moby/moby,dmcgowan,2024-11-01,6,18653,9030
moby/moby,dmcgowan,2024-12-01,13,848,890
moby/moby,dmcgowan,2025-01-01,1,9,7
moby/moby,dmcgowan,2024-04-01,4,280,75
moby/moby,dmcgowan,2024-02-01,2,1136,298
moby/moby,dmcgowan,2024-03-01,1,264,0
moby/moby,dmcgowan,2024-05-01,1,330,228
moby/moby,AkihiroSuda,2025-04-01,13,728,593
moby/moby,AkihiroSuda,2025-03-01,19,4346,3099
moby/moby,AkihiroSuda,2025-02-01,3,33,9
moby/moby,AkihiroSuda,2025-01-01,12,4187,1152
moby/moby,AkihiroSuda,2024-12-01,10,5080,1371
moby/moby,AkihiroSuda,2024-10-01,14,4974,4398
moby/moby,AkihiroSuda,2024-11-01,2,43,28
moby/moby,AkihiroSuda,2024-09-01,1,9,5
moby/moby,AkihiroSuda,2024-08-01,5,245,177
moby/moby,AkihiroSuda,2024-07-01,20,13381,15911
moby/moby,AkihiroSuda,2024-06-01,9,349,197
moby/moby,AkihiroSuda,2024-03-01,8,789,227
moby/moby,AkihiroSuda,2024-02-01,5,6476,2912
moby/moby,z63d,2025-04-01,1,14,42
moby/moby,crazy-max,2025-04-01,1,4,4
moby/moby,crazy-max,2025-03-01,2,71,10
moby/moby,crazy-max,2025-02-01,1,3,5
moby/moby,crazy-max,2025-01-01,4,302,212
moby/moby,crazy-max,2024-11-01,1,5,5
moby/moby,crazy-max,2024-10-01,1,6,7
moby/moby,crazy-max,2024-09-01,1,4,4
moby/moby,crazy-max,2024-08-01,1,83,0
moby/moby,crazy-max,2024-07-01,1,6,5
moby/moby,crazy-max,2024-06-01,1,66,0
moby/moby,crazy-max,2024-03-01,1,6,16
moby/moby,crazy-max,2024-02-01,6,60,9
moby/moby,akerouanton,2025-04-01,19,1807,693
moby/moby,akerouanton,2025-03-01,10,649,122
moby/moby,akerouanton,2025-02-01,3,97,10
moby/moby,akerouanton,2025-01-01,14,2056,1327
moby/moby,akerouanton,2024-11-01,5,483,113
moby/moby,akerouanton,2024-10-01,13,1233,152
moby/moby,akerouanton,2024-12-01,12,961,996
moby/moby,akerouanton,2024-09-01,7,658,209
moby/moby,akerouanton,2024-06-01,21,1790,1471
moby/moby,akerouanton,2024-07-01,2,123,126
moby/moby,akerouanton,2024-05-01,32,3394,1853
moby/moby,akerouanton,2024-04-01,23,3306,2835
moby/moby,akerouanton,2024-03-01,6,418,134
moby/moby,akerouanton,2024-02-01,15,463,370
moby/moby,tianon,2025-04-01,1,44,14
moby/moby,tianon,2025-01-01,8,5447,1586
moby/moby,tianon,2024-10-01,1,0,1
moby/moby,tianon,2024-09-01,2,30,13
moby/moby,tianon,2024-08-01,1,9,9
moby/moby,tianon,2024-07-01,2,1,23
moby/moby,tianon,2024-06-01,2,34,7
moby/moby,tianon,2024-04-01,1,0,3
moby/moby,tianon,2024-02-01,1,8,2
moby/moby,krissetto,2025-04-01,1,82,0
moby/moby,krissetto,2024-04-01,1,6,1
moby/moby,Shaggy84675,2025-04-01,1,185,10
moby/moby,kristianheljas,2025-04-01,4,22,0
moby/moby,austinvazquez,2025-03-01,1,3,3
moby/moby,austinvazquez,2024-11-01,3,36,31
moby/moby,br3ndonland,2025-03-01,1,8,6
moby/moby,ctalledo,2025-01-01,1,190,21
moby/moby,ctalledo,2025-02-01,1,65,76
moby/moby,tonistiigi,2025-03-01,1,1,0
moby/moby,tonistiigi,2025-02-01,2,31726,1027
moby/moby,tonistiigi,2025-01-01,2,63,33
moby/moby,tonistiigi,2024-12-01,2,86,43
moby/moby,tonistiigi,2024-11-01,4,485,346
moby/moby,tonistiigi,2024-10-01,2,2572,4895
moby/moby,tonistiigi,2024-09-01,2,1380,830
moby/moby,tonistiigi,2024-08-01,1,20,60
moby/moby,tonistiigi,2024-07-01,4,53054,8344
moby/moby,tonistiigi,2024-06-01,3,583,442
moby/moby,tonistiigi,2024-03-01,2,24,20
moby/moby,cpuguy83,2025-02-01,2,29,17
moby/moby,cpuguy83,2024-11-01,3,45,51
moby/moby,cpuguy83,2025-01-01,1,9,23
moby/moby,cpuguy83,2024-12-01,1,47,22
moby/moby,cpuguy83,2024-10-01,1,29,6
moby/moby,cpuguy83,2024-09-01,1,269,75
